Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
space,22.9384,space,16.66528,z,1,0.907555,0,0,0,23,1,cnipper,crupper,CNIPPER,NWRL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,1.247865,0,1,1,15,1,etephant,etpheant,ETEPHANT,NWTL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,1.39712,0,2,2,7,1,nursery,nuftery,NURSERY,WRL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,1.112555,0,3,3,13,1,cobcert,cocbert,COBCERT,NWTL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,1.16503,0,4,4,11,1,violin,viprin,VIOLIN,WRL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.64653,0,5,5,10,1,twitter,twitofr,TWITTER,WRL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.43766,0,6,6,2,1,festival,fetsival,FESTIVAL,WTL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.532235,0,7,7,6,1,monopoly,mogomoly,MONOPOLY,WRL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.59556,0,8,8,14,1,dinital,ditinal,DINITAL,NWTL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.515905,0,9,9,17,1,flech,felch,FLECH,NWTL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.598865,0,10,10,19,1,bacoon,barkon,BACOON,NWRL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.58463,0,11,11,4,1,laundry,laudnry,LAUNDRY,WTL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.55028,0,12,12,20,1,bubbfes,buddfes,BUBBFES,NWRL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.517705,0,13,13,12,1,codfort,cofdort,CODFORT,NWTL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.43257,0,14,14,5,1,library,lirbary,LIBRARY,WTL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.556055,0,15,15,9,1,parcel,pafbel,PARCEL,WRL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.722855,0,16,16,22,1,chfistmas,chrustmas,CHFISTMAS,NWRL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.917445,0,17,17,18,1,alacus,afogus,ALACUS,NWRL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.60533,0,18,18,1,1,elderflower,elferdower,ELDERFLOWER,WTL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.51619,0,19,19,3,1,fifty,fitfy,FIFTY,WTL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,0,1.014745,0,20,20,0,1,coral,croal,CORAL,WTL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.52298,0,21,21,8,1,picture,pimrure,PICTURE,WRL,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.535025,0,22,22,16,1,clirate,crilate,CLIRATE,NWTL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.520165,0,23,23,21,1,campet,cantet,CAMPET,NWRL,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,snake,sanke,SNAKE,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,space,18.81175,m,1,0.50409,0,0,0,61,1,,,,,,,,
,,,,,,,,,,,,pigeon,pigain,PIGEON,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.56495,0,1,1,45,1,,,,,,,,
,,,,,,,,,,,,arvument,ansument,ARVUMENT,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.550345,0,2,2,79,1,,,,,,,,
,,,,,,,,,,,,following,follownig,FOLLOWING,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.60428,0,3,3,18,1,,,,,,,,
,,,,,,,,,,,,sleeve,seleve,SLEEVE,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.51879,0,4,4,58,1,,,,,,,,
,,,,,,,,,,,,crunphy,clinphy,CRUNPHY,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.500005,0,5,5,92,1,,,,,,,,
,,,,,,,,,,,,holiday,hafiday,HOLIDAY,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.5677,0,6,6,25,1,,,,,,,,
,,,,,,,,,,,,sunset,snuset,SUNSET,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.60003,0,7,7,68,1,,,,,,,,
,,,,,,,,,,,,stoze,sotze,STOZE,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.481735,0,8,8,141,1,,,,,,,,
,,,,,,,,,,,,knorn,konrn,KNORN,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.532715,0,9,9,109,1,,,,,,,,
,,,,,,,,,,,,referee,refenie,REFEREE,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.66541,0,10,10,52,1,,,,,,,,
,,,,,,,,,,,,rimble,rirkle,RIMBLE,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.49867,0,11,11,127,1,,,,,,,,
,,,,,,,,,,,,foreign,fumeign,FOREIGN,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.45002,0,12,12,19,1,,,,,,,,
,,,,,,,,,,,,holmits,homlits,HOLMITS,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.56546,0,13,13,108,1,,,,,,,,
,,,,,,,,,,,,cammied,cammoad,CAMMIED,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.41986,0,14,14,85,1,,,,,,,,
,,,,,,,,,,,,loarnt,lorant,LOARNT,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.47278,0,15,15,110,1,,,,,,,,
,,,,,,,,,,,,sturfish,strufish,STURFISH,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.551545,0,16,16,139,1,,,,,,,,
,,,,,,,,,,,,grufes,gurfes,GRUFES,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.515365,0,17,17,105,1,,,,,,,,
,,,,,,,,,,,,drink,drnik,DRINK,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.48261,0,18,18,14,1,,,,,,,,
,,,,,,,,,,,,taidor,tiador,TAIDOR,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.533175,0,19,19,145,1,,,,,,,,
,,,,,,,,,,,,environment,environmnet,ENVIRONMENT,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.56587,0,20,20,16,1,,,,,,,,
,,,,,,,,,,,,lopely,lopley,LOPELY,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.468715,0,21,21,111,1,,,,,,,,
,,,,,,,,,,,,stilks,stofks,STILKS,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.597975,0,22,22,135,1,,,,,,,,
,,,,,,,,,,,,birthday,birthady,BIRTHDAY,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.51475,0,23,23,6,1,,,,,,,,
,,,,,,,,,,,,boach,beuch,BOACH,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.420555,0,24,24,82,1,,,,,,,,
,,,,,,,,,,,,burning,burnnig,BURNING,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.50002,0,25,25,9,1,,,,,,,,
,,,,,,,,,,,,bidger,bofger,BIDGER,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.42315,0,26,26,81,1,,,,,,,,
,,,,,,,,,,,,robber,roblar,ROBBER,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,0,0.51803,0,27,27,54,1,,,,,,,,
,,,,,,,,,,,,believe,belivee,BELIEVE,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.431125,0,28,28,5,1,,,,,,,,
,,,,,,,,,,,,winner,wniner,WINNER,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.433995,0,29,29,76,1,,,,,,,,
,,,,,,,,,,,,winter,wniter,WINTER,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.499635,0,30,30,77,1,,,,,,,,
,,,,,,,,,,,,swallow,sawllow,SWALLOW,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.48411,0,31,31,69,1,,,,,,,,
,,,,,,,,,,,,outside,outsake,OUTSIDE,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,0,0.58436,0,32,32,39,1,,,,,,,,
,,,,,,,,,,,,story,sotry,STORY,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.433795,0,33,33,66,1,,,,,,,,
,,,,,,,,,,,,sporks,spilks,SPORKS,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.53423,0,34,34,132,1,,,,,,,,
,,,,,,,,,,,,stull,stlul,STULL,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.46845,0,35,35,136,1,,,,,,,,
,,,,,,,,,,,,heafs,hefas,HEAFS,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.484765,0,36,36,106,1,,,,,,,,
,,,,,,,,,,,,forty,fumty,FORTY,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,0,0.451035,0,37,37,21,1,,,,,,,,
,,,,,,,,,,,,thirns,thrins,THIRNS,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.5666,0,38,38,148,1,,,,,,,,
,,,,,,,,,,,,stomach,sotmach,STOMACH,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.54996,0,39,39,65,1,,,,,,,,
,,,,,,,,,,,,market,motket,MARKET,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.42903,0,40,40,34,1,,,,,,,,
,,,,,,,,,,,,round,roasd,ROUND,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.57363,0,41,41,55,1,,,,,,,,
,,,,,,,,,,,,clavely,chovely,CLAVELY,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.53715,0,42,42,88,1,,,,,,,,
,,,,,,,,,,,,spirit,siprit,SPIRIT,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.48052,0,43,43,63,1,,,,,,,,
,,,,,,,,,,,,wardrobe,wradrobe,WARDROBE,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.604165,0,44,44,75,1,,,,,,,,
,,,,,,,,,,,,dimotaurs,dizetaurs,DIMOTAURS,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.50007,0,45,45,94,1,,,,,,,,
,,,,,,,,,,,,dufty,dutfy,DUFTY,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.634395,0,46,46,97,1,,,,,,,,
,,,,,,,,,,,,proffed,pauffed,PROFFED,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.566725,0,47,47,122,1,,,,,,,,
,,,,,,,,,,,,troasure,trosaure,TROASURE,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,0,0.532855,0,48,48,146,1,,,,,,,,
,,,,,,,,,,,,forest,fazest,FOREST,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.63276,0,49,49,20,1,,,,,,,,
,,,,,,,,,,,,wutch,wucth,WUTCH,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.6334,0,50,50,154,1,,,,,,,,
,,,,,,,,,,,,talking,tlaking,TALKING,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.620085,0,51,51,70,1,,,,,,,,
,,,,,,,,,,,,singer,sintor,SINGER,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.58333,0,52,52,57,1,,,,,,,,
,,,,,,,,,,,,hibernate,hafernate,HIBERNATE,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.75101,0,53,53,24,1,,,,,,,,
,,,,,,,,,,,,crims,cloms,CRIMS,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.616875,0,54,54,91,1,,,,,,,,
,,,,,,,,,,,,canivan,canuran,CANIVAN,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.691555,0,55,55,84,1,,,,,,,,
,,,,,,,,,,,,vegetable,vgeetable,VEGETABLE,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.449925,0,56,56,74,1,,,,,,,,
,,,,,,,,,,,,hospital,hempital,HOSPITAL,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.61535,0,57,57,26,1,,,,,,,,
,,,,,,,,,,,,apting,azking,APTING,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,0,0.621555,0,58,58,78,1,,,,,,,,
,,,,,,,,,,,,spailt,sparft,SPAILT,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.66565,0,59,59,133,1,,,,,,,,
,,,,,,,,,,,,scratch,scronch,SCRATCH,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.601855,0,60,60,56,1,,,,,,,,
,,,,,,,,,,,,summer,smumer,SUMMER,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.499935,0,61,61,67,1,,,,,,,,
,,,,,,,,,,,,button,butotn,BUTTON,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.623145,0,62,62,10,1,,,,,,,,
,,,,,,,,,,,,natural,nidural,NATURAL,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.501115,0,63,63,37,1,,,,,,,,
,,,,,,,,,,,,smooth,somoth,SMOOTH,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.466475,0,64,64,59,1,,,,,,,,
